from_city,to_city,distance_mi,drive_time_min,slug,is_active,house_size,min_cost,max_cost,avg_cost,movers,trucks,min_hours,max_hours
miami,brownsville-tx,1183,1291,miami-to-brownsville-tx,True,1_bedroom,8706,9066,8886,2,1,45.0,47.0
miami,brownsville-tx,1183,1291,miami-to-brownsville-tx,True,2_bedroom,8706,9066,8886,2,1,45.0,47.0
miami,brownsville-tx,1183,1291,miami-to-brownsville-tx,True,3_bedroom,10887,11307,11097,3,1,48.0,50.0
miami,brownsville-tx,1183,1291,miami-to-brownsville-tx,True,4_bedroom,12328,12808,12568,4,1,48.0,50.0
miami,brownsville-tx,1183,1291,miami-to-brownsville-tx,True,4plus_bedroom,13288,13768,13528,4,1,52.0,54.0
miami,mcallen-tx,1232,1344,miami-to-mcallen-tx,True,1_bedroom,9024,9584,9304,2,1,46.8,48.8
miami,mcallen-tx,1232,1344,miami-to-mcallen-tx,True,2_bedroom,9024,9584,9304,2,1,46.8,48.8
miami,mcallen-tx,1232,1344,miami-to-mcallen-tx,True,3_bedroom,11258,11678,11468,3,1,49.8,51.8
miami,mcallen-tx,1232,1344,miami-to-mcallen-tx,True,4_bedroom,12752,13232,12992,4,1,49.8,51.8
miami,mcallen-tx,1232,1344,miami-to-mcallen-tx,True,4plus_bedroom,13712,14192,13952,4,1,53.8,55.8
miami,laredo-tx,1316,1435,miami-to-laredo-tx,True,1_bedroom,9770,10130,9950,2,1,49.8,51.8
miami,laredo-tx,1316,1435,miami-to-laredo-tx,True,2_bedroom,9770,10130,9950,2,1,49.8,51.8
miami,laredo-tx,1316,1435,miami-to-laredo-tx,True,3_bedroom,11895,12315,12105,3,1,52.8,54.8
miami,laredo-tx,1316,1435,miami-to-laredo-tx,True,4_bedroom,13480,13960,13720,4,1,52.8,54.8
miami,laredo-tx,1316,1435,miami-to-laredo-tx,True,4plus_bedroom,14440,14920,14680,4,1,56.8,58.8
miami,albuquerque-nm,1866,2036,miami-to-albuquerque-nm,True,1_bedroom,13576,13936,13756,2,1,69.9,71.9
miami,albuquerque-nm,1866,2036,miami-to-albuquerque-nm,True,2_bedroom,13576,13936,13756,2,1,69.9,71.9
miami,albuquerque-nm,1866,2036,miami-to-albuquerque-nm,True,3_bedroom,16302,16722,16512,3,1,72.9,74.9
miami,albuquerque-nm,1866,2036,miami-to-albuquerque-nm,True,4_bedroom,18488,18968,18728,4,1,72.9,74.9
miami,albuquerque-nm,1866,2036,miami-to-albuquerque-nm,True,4plus_bedroom,19448,19928,19688,4,1,76.9,78.9
miami,santa-fe-nm,1836,2003,miami-to-santa-fe-nm,True,1_bedroom,13378,13738,13558,2,1,68.8,70.8
miami,santa-fe-nm,1836,2003,miami-to-santa-fe-nm,True,2_bedroom,13378,13738,13558,2,1,68.8,70.8
miami,santa-fe-nm,1836,2003,miami-to-santa-fe-nm,True,3_bedroom,16071,16491,16281,3,1,71.8,73.8
miami,santa-fe-nm,1836,2003,miami-to-santa-fe-nm,True,4_bedroom,18224,18704,18464,4,1,71.8,73.8
miami,santa-fe-nm,1836,2003,miami-to-santa-fe-nm,True,4plus_bedroom,19184,19664,19424,4,1,75.8,77.8
miami,las-cruces-nm,1829,1996,miami-to-las-cruces-nm,True,1_bedroom,13336,13696,13516,2,1,68.5,70.5
miami,las-cruces-nm,1829,1996,miami-to-las-cruces-nm,True,2_bedroom,13336,13696,13516,2,1,68.5,70.5
miami,las-cruces-nm,1829,1996,miami-to-las-cruces-nm,True,3_bedroom,16022,16442,16232,3,1,71.5,73.5
miami,las-cruces-nm,1829,1996,miami-to-las-cruces-nm,True,4_bedroom,18168,18648,18408,4,1,71.5,73.5
miami,las-cruces-nm,1829,1996,miami-to-las-cruces-nm,True,4plus_bedroom,19128,19608,19368,4,1,75.5,77.5
miami,phoenix-az,2177,2375,miami-to-phoenix-az,True,1_bedroom,15810,16170,15990,2,1,81.2,83.2
miami,phoenix-az,2177,2375,miami-to-phoenix-az,True,2_bedroom,15810,16170,15990,2,1,81.2,83.2
miami,phoenix-az,2177,2375,miami-to-phoenix-az,True,3_bedroom,18875,19295,19085,3,1,84.2,86.2
miami,phoenix-az,2177,2375,miami-to-phoenix-az,True,4_bedroom,21400,21880,21640,4,1,84.2,86.2
miami,phoenix-az,2177,2375,miami-to-phoenix-az,True,4plus_bedroom,22360,22840,22600,4,1,88.2,90.2
miami,tucson-az,2097,2287,miami-to-tucson-az,True,1_bedroom,15082,15642,15362,2,1,78.2,80.2
miami,tucson-az,2097,2287,miami-to-tucson-az,True,2_bedroom,15082,15642,15362,2,1,78.2,80.2
miami,tucson-az,2097,2287,miami-to-tucson-az,True,3_bedroom,18259,18679,18469,3,1,81.2,83.2
miami,tucson-az,2097,2287,miami-to-tucson-az,True,4_bedroom,20696,21176,20936,4,1,81.2,83.2
miami,tucson-az,2097,2287,miami-to-tucson-az,True,4plus_bedroom,21656,22136,21896,4,1,85.2,87.2
miami,mesa-az,2161,2358,miami-to-mesa-az,True,1_bedroom,15708,16068,15888,2,1,80.6,82.6
miami,mesa-az,2161,2358,miami-to-mesa-az,True,2_bedroom,15708,16068,15888,2,1,80.6,82.6
miami,mesa-az,2161,2358,miami-to-mesa-az,True,3_bedroom,18756,19176,18966,3,1,83.6,85.6
miami,mesa-az,2161,2358,miami-to-mesa-az,True,4_bedroom,21264,21744,21504,4,1,83.6,85.6
miami,mesa-az,2161,2358,miami-to-mesa-az,True,4plus_bedroom,22224,22704,22464,4,1,87.6,89.6
miami,chandler-az,2161,2357,miami-to-chandler-az,True,1_bedroom,15702,16062,15882,2,1,80.6,82.6
miami,chandler-az,2161,2357,miami-to-chandler-az,True,2_bedroom,15702,16062,15882,2,1,80.6,82.6
miami,chandler-az,2161,2357,miami-to-chandler-az,True,3_bedroom,18749,19169,18959,3,1,83.6,85.6
miami,chandler-az,2161,2357,miami-to-chandler-az,True,4_bedroom,21256,21736,21496,4,1,83.6,85.6
miami,chandler-az,2161,2357,miami-to-chandler-az,True,4plus_bedroom,22216,22696,22456,4,1,87.6,89.6
miami,gilbert-az,2158,2354,miami-to-gilbert-az,True,1_bedroom,15684,16044,15864,2,1,80.5,82.5
miami,gilbert-az,2158,2354,miami-to-gilbert-az,True,2_bedroom,15684,16044,15864,2,1,80.5,82.5
miami,gilbert-az,2158,2354,miami-to-gilbert-az,True,3_bedroom,18728,19148,18938,3,1,83.5,85.5
miami,gilbert-az,2158,2354,miami-to-gilbert-az,True,4_bedroom,21232,21712,21472,4,1,83.5,85.5
miami,gilbert-az,2158,2354,miami-to-gilbert-az,True,4plus_bedroom,22192,22672,22432,4,1,87.5,89.5
miami,scottsdale-az,2168,2365,miami-to-scottsdale-az,True,1_bedroom,15750,16110,15930,2,1,80.8,82.8
miami,scottsdale-az,2168,2365,miami-to-scottsdale-az,True,2_bedroom,15750,16110,15930,2,1,80.8,82.8
miami,scottsdale-az,2168,2365,miami-to-scottsdale-az,True,3_bedroom,18805,19225,19015,3,1,83.8,85.8
miami,scottsdale-az,2168,2365,miami-to-scottsdale-az,True,4_bedroom,21320,21800,21560,4,1,83.8,85.8
miami,scottsdale-az,2168,2365,miami-to-scottsdale-az,True,4plus_bedroom,22280,22760,22520,4,1,87.8,89.8
miami,glendale-az,2185,2383,miami-to-glendale-az,True,1_bedroom,15858,16218,16038,2,1,81.4,83.4
miami,glendale-az,2185,2383,miami-to-glendale-az,True,2_bedroom,15858,16218,16038,2,1,81.4,83.4
miami,glendale-az,2185,2383,miami-to-glendale-az,True,3_bedroom,18931,19351,19141,3,1,84.4,86.4
miami,glendale-az,2185,2383,miami-to-glendale-az,True,4_bedroom,21464,21944,21704,4,1,84.4,86.4
miami,glendale-az,2185,2383,miami-to-glendale-az,True,4plus_bedroom,22424,22904,22664,4,1,88.4,90.4
miami,las-vegas-nv,2396,2614,miami-to-las-vegas-nv,True,1_bedroom,17244,17604,17424,2,1,89.1,91.1
miami,las-vegas-nv,2396,2614,miami-to-las-vegas-nv,True,2_bedroom,17244,17604,17424,2,1,89.1,91.1
miami,las-vegas-nv,2396,2614,miami-to-las-vegas-nv,True,3_bedroom,20548,20968,20758,3,1,92.1,94.1
miami,las-vegas-nv,2396,2614,miami-to-las-vegas-nv,True,4_bedroom,23312,23792,23552,4,1,92.1,94.1
miami,las-vegas-nv,2396,2614,miami-to-las-vegas-nv,True,4plus_bedroom,24472,24952,24712,4,1,96.1,98.1
miami,reno-nv,2716,2963,miami-to-reno-nv,True,1_bedroom,19538,19898,19718,2,1,100.8,102.8
miami,reno-nv,2716,2963,miami-to-reno-nv,True,2_bedroom,19538,19898,19718,2,1,100.8,102.8
miami,reno-nv,2716,2963,miami-to-reno-nv,True,3_bedroom,23191,23611,23401,3,1,103.8,105.8
miami,reno-nv,2716,2963,miami-to-reno-nv,True,4_bedroom,26304,26784,26544,4,1,103.8,105.8
miami,reno-nv,2716,2963,miami-to-reno-nv,True,4plus_bedroom,27264,27744,27504,4,1,107.8,109.8
miami,salt-lake-city-ut,2296,2505,miami-to-salt-lake-city-ut,True,1_bedroom,16590,16950,16770,2,1,85.5,87.5
miami,salt-lake-city-ut,2296,2505,miami-to-salt-lake-city-ut,True,2_bedroom,16590,16950,16770,2,1,85.5,87.5
miami,salt-lake-city-ut,2296,2505,miami-to-salt-lake-city-ut,True,3_bedroom,19785,20205,19995,3,1,88.5,90.5
miami,salt-lake-city-ut,2296,2505,miami-to-salt-lake-city-ut,True,4_bedroom,22440,22920,22680,4,1,88.5,90.5
miami,salt-lake-city-ut,2296,2505,miami-to-salt-lake-city-ut,True,4plus_bedroom,23400,23880,23640,4,1,92.5,94.5
miami,provo-ut,2270,2477,miami-to-provo-ut,True,1_bedroom,16422,16782,16602,2,1,84.6,86.6
miami,provo-ut,2270,2477,miami-to-provo-ut,True,2_bedroom,16422,16782,16602,2,1,84.6,86.6
miami,provo-ut,2270,2477,miami-to-provo-ut,True,3_bedroom,19589,20009,19799,3,1,87.6,89.6
miami,provo-ut,2270,2477,miami-to-provo-ut,True,4_bedroom,22216,22696,22456,4,1,87.6,89.6
miami,provo-ut,2270,2477,miami-to-provo-ut,True,4plus_bedroom,23176,23656,23416,4,1,91.6,93.6
miami,ogden-ut,2313,2523,miami-to-ogden-ut,True,1_bedroom,16698,17058,16878,2,1,86.1,88.1
miami,ogden-ut,2313,2523,miami-to-ogden-ut,True,2_bedroom,16698,17058,16878,2,1,86.1,88.1
miami,ogden-ut,2313,2523,miami-to-ogden-ut,True,3_bedroom,19911,20331,20121,3,1,89.1,91.1
miami,ogden-ut,2313,2523,miami-to-ogden-ut,True,4_bedroom,22584,23064,22824,4,1,89.1,91.1
miami,ogden-ut,2313,2523,miami-to-ogden-ut,True,4plus_bedroom,23544,24024,23784,4,1,93.1,95.1
miami,boise-id,2598,2834,miami-to-boise-id,True,1_bedroom,18764,19124,18944,2,1,96.5,98.5
miami,boise-id,2598,2834,miami-to-boise-id,True,2_bedroom,18764,19124,18944,2,1,96.5,98.5
miami,boise-id,2598,2834,miami-to-boise-id,True,3_bedroom,22288,22708,22498,3,1,99.5,101.5
miami,boise-id,2598,2834,miami-to-boise-id,True,4_bedroom,25272,25752,25512,4,1,99.5,101.5
miami,boise-id,2598,2834,miami-to-boise-id,True,4plus_bedroom,26232,26712,26472,4,1,103.5,105.5
miami,idaho-falls-id,2381,2598,miami-to-idaho-falls-id,True,1_bedroom,17148,17508,17328,2,1,88.6,90.6
miami,idaho-falls-id,2381,2598,miami-to-idaho-falls-id,True,2_bedroom,17148,17508,17328,2,1,88.6,90.6
miami,idaho-falls-id,2381,2598,miami-to-idaho-falls-id,True,3_bedroom,20436,20856,20646,3,1,91.6,93.6
miami,idaho-falls-id,2381,2598,miami-to-idaho-falls-id,True,4_bedroom,23184,23664,23424,4,1,91.6,93.6
miami,idaho-falls-id,2381,2598,miami-to-idaho-falls-id,True,4plus_bedroom,24144,24824,24484,4,1,95.6,97.6
miami,billings-mt,2294,2502,miami-to-billings-mt,True,1_bedroom,16572,16932,16752,2,1,85.4,87.4
miami,billings-mt,2294,2502,miami-to-billings-mt,True,2_bedroom,16572,16932,16752,2,1,85.4,87.4
miami,billings-mt,2294,2502,miami-to-billings-mt,True,3_bedroom,19764,20184,19974,3,1,88.4,90.4
miami,billings-mt,2294,2502,miami-to-billings-mt,True,4_bedroom,22416,22896,22656,4,1,88.4,90.4
miami,billings-mt,2294,2502,miami-to-billings-mt,True,4plus_bedroom,23376,23856,23616,4,1,92.4,94.4
miami,missoula-mt,2586,2821,miami-to-missoula-mt,True,1_bedroom,18686,19046,18866,2,1,96.0,98.0
miami,missoula-mt,2586,2821,miami-to-missoula-mt,True,2_bedroom,18686,19046,18866,2,1,96.0,98.0
miami,missoula-mt,2586,2821,miami-to-missoula-mt,True,3_bedroom,22197,22617,22407,3,1,99.0,101.0
miami,missoula-mt,2586,2821,miami-to-missoula-mt,True,4_bedroom,25168,25648,25408,4,1,99.0,101.0
miami,missoula-mt,2586,2821,miami-to-missoula-mt,True,4plus_bedroom,26128,26608,26368,4,1,103.0,105.0
miami,cheyenne-wy,1939,2115,miami-to-cheyenne-wy,True,1_bedroom,14050,14410,14230,2,1,72.5,74.5
miami,cheyenne-wy,1939,2115,miami-to-cheyenne-wy,True,2_bedroom,14050,14410,14230,2,1,72.5,74.5
miami,cheyenne-wy,1939,2115,miami-to-cheyenne-wy,True,3_bedroom,16855,17275,17065,3,1,75.5,77.5
miami,cheyenne-wy,1939,2115,miami-to-cheyenne-wy,True,4_bedroom,19120,19600,19360,4,1,75.5,77.5
miami,cheyenne-wy,1939,2115,miami-to-cheyenne-wy,True,4plus_bedroom,20080,20760,20420,4,1,79.5,81.5
miami,denver-co,1898,2070,miami-to-denver-co,True,1_bedroom,13780,14140,13960,2,1,71.0,73.0
miami,denver-co,1898,2070,miami-to-denver-co,True,2_bedroom,13780,14140,13960,2,1,71.0,73.0
miami,denver-co,1898,2070,miami-to-denver-co,True,3_bedroom,16540,16960,16750,3,1,74.0,76.0
miami,denver-co,1898,2070,miami-to-denver-co,True,4_bedroom,18760,19240,19000,4,1,74.0,76.0
miami,denver-co,1898,2070,miami-to-denver-co,True,4plus_bedroom,19720,20200,19960,4,1,78.0,80.0
miami,colorado-springs-co,1859,2028,miami-to-colorado-springs-co,True,1_bedroom,13528,13888,13708,2,1,69.6,71.6
miami,colorado-springs-co,1859,2028,miami-to-colorado-springs-co,True,2_bedroom,13528,13888,13708,2,1,69.6,71.6
miami,colorado-springs-co,1859,2028,miami-to-colorado-springs-co,True,3_bedroom,16246,16666,16456,3,1,72.6,74.6
miami,colorado-springs-co,1859,2028,miami-to-colorado-springs-co,True,4_bedroom,18424,18904,18664,4,1,72.6,74.6
miami,colorado-springs-co,1859,2028,miami-to-colorado-springs-co,True,4plus_bedroom,19384,19864,19624,4,1,76.6,78.6
miami,fort-collins-co,1932,2108,miami-to-fort-collins-co,True,1_bedroom,14008,14368,14188,2,1,72.3,74.3
miami,fort-collins-co,1932,2108,miami-to-fort-collins-co,True,2_bedroom,14008,14368,14188,2,1,72.3,74.3
miami,fort-collins-co,1932,2108,miami-to-fort-collins-co,True,3_bedroom,16806,17226,17016,3,1,75.3,77.3
miami,fort-collins-co,1932,2108,miami-to-fort-collins-co,True,4_bedroom,19064,19544,19304,4,1,75.3,77.3
miami,fort-collins-co,1932,2108,miami-to-fort-collins-co,True,4plus_bedroom,20024,20704,20364,4,1,79.3,81.3
miami,pueblo-co,1829,1995,miami-to-pueblo-co,True,1_bedroom,13330,13690,13510,2,1,68.5,70.5
miami,pueblo-co,1829,1995,miami-to-pueblo-co,True,2_bedroom,13330,13690,13510,2,1,68.5,70.5
miami,pueblo-co,1829,1995,miami-to-pueblo-co,True,3_bedroom,16015,16435,16225,3,1,71.5,73.5
miami,pueblo-co,1829,1995,miami-to-pueblo-co,True,4_bedroom,18160,18640,18400,4,1,71.5,73.5
miami,pueblo-co,1829,1995,miami-to-pueblo-co,True,4plus_bedroom,19120,19600,19360,4,1,75.5,77.5
miami,alamosa-co,1876,2047,miami-to-alamosa-co,True,1_bedroom,13642,14002,13822,2,1,70.2,72.2
miami,alamosa-co,1876,2047,miami-to-alamosa-co,True,2_bedroom,13642,14002,13822,2,1,70.2,72.2
miami,alamosa-co,1876,2047,miami-to-alamosa-co,True,3_bedroom,16379,16799,16589,3,1,73.2,75.2
miami,alamosa-co,1876,2047,miami-to-alamosa-co,True,4_bedroom,18576,19056,18816,4,1,73.2,75.2
miami,alamosa-co,1876,2047,miami-to-alamosa-co,True,4plus_bedroom,19536,20016,19776,4,1,77.2,79.2
miami,grand-junction-co,2069,2257,miami-to-grand-junction-co,True,1_bedroom,14902,15262,15082,2,1,77.2,79.2
miami,grand-junction-co,2069,2257,miami-to-grand-junction-co,True,2_bedroom,14902,15262,15082,2,1,77.2,79.2
miami,grand-junction-co,2069,2257,miami-to-grand-junction-co,True,3_bedroom,18049,18469,18259,3,1,80.2,82.2
miami,grand-junction-co,2069,2257,miami-to-grand-junction-co,True,4_bedroom,20456,20936,20696,4,1,80.2,82.2
miami,grand-junction-co,2069,2257,miami-to-grand-junction-co,True,4plus_bedroom,21416,21896,21656,4,1,84.2,86.2
miami,los-angeles-ca,2569,2803,miami-to-los-angeles-ca,True,1_bedroom,18378,18938,18658,2,1,95.4,97.4
miami,los-angeles-ca,2569,2803,miami-to-los-angeles-ca,True,2_bedroom,18378,18938,18658,2,1,95.4,97.4
miami,los-angeles-ca,2569,2803,miami-to-los-angeles-ca,True,3_bedroom,22071,22491,22281,3,1,98.4,100.4
miami,los-angeles-ca,2569,2803,miami-to-los-angeles-ca,True,4_bedroom,25024,25504,25264,4,1,98.4,100.4
miami,los-angeles-ca,2569,2803,miami-to-los-angeles-ca,True,4plus_bedroom,25984,26464,26224,4,1,102.4,104.4
miami,long-beach-ca,2565,2798,miami-to-long-beach-ca,True,1_bedroom,18348,18908,18628,2,1,95.3,97.3
miami,long-beach-ca,2565,2798,miami-to-long-beach-ca,True,2_bedroom,18348,18908,18628,2,1,95.3,97.3
miami,long-beach-ca,2565,2798,miami-to-long-beach-ca,True,3_bedroom,22036,22456,22246,3,1,98.3,100.3
miami,long-beach-ca,2565,2798,miami-to-long-beach-ca,True,4_bedroom,24984,25464,25224,4,1,98.3,100.3
miami,long-beach-ca,2565,2798,miami-to-long-beach-ca,True,4plus_bedroom,25944,26424,26184,4,1,102.3,104.3
miami,anaheim-ca,2547,2779,miami-to-anaheim-ca,True,1_bedroom,18234,18794,18514,2,1,94.6,96.6
miami,anaheim-ca,2547,2779,miami-to-anaheim-ca,True,2_bedroom,18234,18794,18514,2,1,94.6,96.6
miami,anaheim-ca,2547,2779,miami-to-anaheim-ca,True,3_bedroom,21903,22323,22113,3,1,97.6,99.6
miami,anaheim-ca,2547,2779,miami-to-anaheim-ca,True,4_bedroom,24832,25312,25072,4,1,97.6,99.6
miami,anaheim-ca,2547,2779,miami-to-anaheim-ca,True,4plus_bedroom,25792,26272,26032,4,1,101.6,103.6
miami,santa-ana-ca,2544,2775,miami-to-santa-ana-ca,True,1_bedroom,18210,18770,18490,2,1,94.5,96.5
miami,santa-ana-ca,2544,2775,miami-to-santa-ana-ca,True,2_bedroom,18210,18770,18490,2,1,94.5,96.5
miami,santa-ana-ca,2544,2775,miami-to-santa-ana-ca,True,3_bedroom,21875,22295,22085,3,1,97.5,99.5
miami,santa-ana-ca,2544,2775,miami-to-santa-ana-ca,True,4_bedroom,24800,25280,25040,4,1,97.5,99.5
miami,santa-ana-ca,2544,2775,miami-to-santa-ana-ca,True,4plus_bedroom,25760,26240,26000,4,1,101.5,103.5
miami,irvine-ca,2541,2772,miami-to-irvine-ca,True,1_bedroom,18192,18752,18472,2,1,94.4,96.4
miami,irvine-ca,2541,2772,miami-to-irvine-ca,True,2_bedroom,18192,18752,18472,2,1,94.4,96.4
miami,irvine-ca,2541,2772,miami-to-irvine-ca,True,3_bedroom,21854,22274,22064,3,1,97.4,99.4
miami,irvine-ca,2541,2772,miami-to-irvine-ca,True,4_bedroom,24776,25256,25016,4,1,97.4,99.4
miami,irvine-ca,2541,2772,miami-to-irvine-ca,True,4plus_bedroom,25736,26216,25976,4,1,101.4,103.4
miami,riverside-ca,2514,2743,miami-to-riverside-ca,True,1_bedroom,18018,18378,18198,2,1,93.4,95.4
miami,riverside-ca,2514,2743,miami-to-riverside-ca,True,2_bedroom,18018,18378,18198,2,1,93.4,95.4
miami,riverside-ca,2514,2743,miami-to-riverside-ca,True,3_bedroom,21651,22071,21861,3,1,96.4,98.4
miami,riverside-ca,2514,2743,miami-to-riverside-ca,True,4_bedroom,24544,25024,24784,4,1,96.4,98.4
miami,riverside-ca,2514,2743,miami-to-riverside-ca,True,4plus_bedroom,25504,25984,25744,4,1,100.4,102.4
miami,san-bernardino-ca,2510,2738,miami-to-san-bernardino-ca,True,1_bedroom,17988,18348,18168,2,1,93.3,95.3
miami,san-bernardino-ca,2510,2738,miami-to-san-bernardino-ca,True,2_bedroom,17988,18348,18168,2,1,93.3,95.3
miami,san-bernardino-ca,2510,2738,miami-to-san-bernardino-ca,True,3_bedroom,21616,22036,21826,3,1,96.3,98.3
miami,san-bernardino-ca,2510,2738,miami-to-san-bernardino-ca,True,4_bedroom,24504,24984,24744,4,1,96.3,98.3
miami,san-bernardino-ca,2510,2738,miami-to-san-bernardino-ca,True,4plus_bedroom,25464,25944,25704,4,1,100.3,102.3
miami,ontario-ca,2532,2762,miami-to-ontario-ca,True,1_bedroom,18132,18692,18412,2,1,94.1,96.1
miami,ontario-ca,2532,2762,miami-to-ontario-ca,True,2_bedroom,18132,18692,18412,2,1,94.1,96.1
miami,ontario-ca,2532,2762,miami-to-ontario-ca,True,3_bedroom,21784,22204,21994,3,1,97.1,99.1
miami,ontario-ca,2532,2762,miami-to-ontario-ca,True,4_bedroom,24696,25176,24936,4,1,97.1,99.1
miami,ontario-ca,2532,2762,miami-to-ontario-ca,True,4plus_bedroom,25656,26136,25896,4,1,101.1,103.1
miami,bakersfield-ca,2625,2864,miami-to-bakersfield-ca,True,1_bedroom,18944,19304,19124,2,1,97.5,99.5
miami,bakersfield-ca,2625,2864,miami-to-bakersfield-ca,True,2_bedroom,18944,19304,19124,2,1,97.5,99.5
miami,bakersfield-ca,2625,2864,miami-to-bakersfield-ca,True,3_bedroom,22498,22918,22708,3,1,100.5,102.5
miami,bakersfield-ca,2625,2864,miami-to-bakersfield-ca,True,4_bedroom,25512,25992,25752,4,1,100.5,102.5
miami,bakersfield-ca,2625,2864,miami-to-bakersfield-ca,True,4plus_bedroom,26472,26952,26712,4,1,104.5,106.5
miami,fresno-ca,2683,2927,miami-to-fresno-ca,True,1_bedroom,19322,19682,19502,2,1,99.6,101.6
miami,fresno-ca,2683,2927,miami-to-fresno-ca,True,2_bedroom,19322,19682,19502,2,1,99.6,101.6
miami,fresno-ca,2683,2927,miami-to-fresno-ca,True,3_bedroom,22939,23359,23149,3,1,102.6,104.6
miami,fresno-ca,2683,2927,miami-to-fresno-ca,True,4_bedroom,26016,26496,26256,4,1,102.6,104.6
miami,fresno-ca,2683,2927,miami-to-fresno-ca,True,4plus_bedroom,26976,27456,27216,4,1,106.6,108.6
miami,stockton-ca,2784,3038,miami-to-stockton-ca,True,1_bedroom,19988,20348,20168,2,1,103.3,105.3
miami,stockton-ca,2784,3038,miami-to-stockton-ca,True,2_bedroom,19988,20348,20168,2,1,103.3,105.3
miami,stockton-ca,2784,3038,miami-to-stockton-ca,True,3_bedroom,23716,24136,23926,3,1,106.3,108.3
miami,stockton-ca,2784,3038,miami-to-stockton-ca,True,4_bedroom,26904,27384,27144,4,1,106.3,108.3
miami,stockton-ca,2784,3038,miami-to-stockton-ca,True,4plus_bedroom,27864,28544,28204,4,1,110.3,112.3
miami,modesto-ca,2764,3015,miami-to-modesto-ca,True,1_bedroom,19850,20210,20030,2,1,102.5,104.5
miami,modesto-ca,2764,3015,miami-to-modesto-ca,True,2_bedroom,19850,20210,20030,2,1,102.5,104.5
miami,modesto-ca,2764,3015,miami-to-modesto-ca,True,3_bedroom,23555,23975,23765,3,1,105.5,107.5
miami,modesto-ca,2764,3015,miami-to-modesto-ca,True,4_bedroom,26720,27200,26960,4,1,105.5,107.5
miami,modesto-ca,2764,3015,miami-to-modesto-ca,True,4plus_bedroom,27680,28160,27920,4,1,109.5,111.5
miami,sacramento-ca,2803,3058,miami-to-sacramento-ca,True,1_bedroom,20108,20468,20288,2,1,103.9,105.9
miami,sacramento-ca,2803,3058,miami-to-sacramento-ca,True,2_bedroom,20108,20468,20288,2,1,103.9,105.9
miami,sacramento-ca,2803,3058,miami-to-sacramento-ca,True,3_bedroom,23856,24276,24066,3,1,106.9,108.9
miami,sacramento-ca,2803,3058,miami-to-sacramento-ca,True,4_bedroom,27064,27544,27304,4,1,106.9,108.9
miami,sacramento-ca,2803,3058,miami-to-sacramento-ca,True,4plus_bedroom,28024,28704,28364,4,1,110.9,112.9
miami,oakland-ca,2841,3100,miami-to-oakland-ca,True,1_bedroom,20360,20720,20540,2,1,105.3,107.3
miami,oakland-ca,2841,3100,miami-to-oakland-ca,True,2_bedroom,20360,20720,20540,2,1,105.3,107.3
miami,oakland-ca,2841,3100,miami-to-oakland-ca,True,3_bedroom,24150,24570,24360,3,1,108.3,110.3
miami,oakland-ca,2841,3100,miami-to-oakland-ca,True,4_bedroom,27400,27880,27640,4,1,108.3,110.3
miami,oakland-ca,2841,3100,miami-to-oakland-ca,True,4plus_bedroom,28560,29040,28800,4,1,112.3,114.3
miami,fremont-ca,2822,3079,miami-to-fremont-ca,True,1_bedroom,20234,20594,20414,2,1,104.6,106.6
miami,fremont-ca,2822,3079,miami-to-fremont-ca,True,2_bedroom,20234,20594,20414,2,1,104.6,106.6
miami,fremont-ca,2822,3079,miami-to-fremont-ca,True,3_bedroom,24003,24423,24213,3,1,107.6,109.6
miami,fremont-ca,2822,3079,miami-to-fremont-ca,True,4_bedroom,27232,27712,27472,4,1,107.6,109.6
miami,fremont-ca,2822,3079,miami-to-fremont-ca,True,4plus_bedroom,28192,28872,28532,4,1,111.6,113.6
miami,san-francisco-ca,2850,3109,miami-to-san-francisco-ca,True,1_bedroom,20414,20774,20594,2,1,105.6,107.6
miami,san-francisco-ca,2850,3109,miami-to-san-francisco-ca,True,2_bedroom,20414,20774,20594,2,1,105.6,107.6
miami,san-francisco-ca,2850,3109,miami-to-san-francisco-ca,True,3_bedroom,24213,24633,24423,3,1,108.6,110.6
miami,san-francisco-ca,2850,3109,miami-to-san-francisco-ca,True,4_bedroom,27472,27952,27712,4,1,108.6,110.6
miami,san-francisco-ca,2850,3109,miami-to-san-francisco-ca,True,4plus_bedroom,28632,29112,28872,4,1,112.6,114.6
miami,san-jose-ca,2815,3071,miami-to-san-jose-ca,True,1_bedroom,20186,20546,20366,2,1,104.4,106.4
miami,san-jose-ca,2815,3071,miami-to-san-jose-ca,True,2_bedroom,20186,20546,20366,2,1,104.4,106.4
miami,san-jose-ca,2815,3071,miami-to-san-jose-ca,True,3_bedroom,23947,24367,24157,3,1,107.4,109.4
miami,san-jose-ca,2815,3071,miami-to-san-jose-ca,True,4_bedroom,27168,27648,27408,4,1,107.4,109.4
miami,san-jose-ca,2815,3071,miami-to-san-jose-ca,True,4plus_bedroom,28128,28808,28468,4,1,111.4,113.4
miami,sunnyvale-ca,2824,3081,miami-to-sunnyvale-ca,True,1_bedroom,20246,20606,20426,2,1,104.7,106.7
miami,sunnyvale-ca,2824,3081,miami-to-sunnyvale-ca,True,2_bedroom,20246,20606,20426,2,1,104.7,106.7
miami,sunnyvale-ca,2824,3081,miami-to-sunnyvale-ca,True,3_bedroom,24017,24437,24227,3,1,107.7,109.7
